business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,registrar,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total,domain_suggestions
Spirit of Santa Fe,"2905 E Skyline Dr # 212, Tucson, AZ 85718, USA",+1 520-577-9673,jewelry_store,catalina-foothills,https://maps.google.com/?q=Spirit%20of%20Santa%20Fe%202905%20E%20Skyline%20Dr%20%23%20212%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://spiritofsantafe.com/,2,custom/unknown,Bluehost Inc.,0,has website,134,false,ChIJnbk6d_Ny1oYRa_nJODqe8VI,4.8,200,
Mark Sublette Medicine Man Gallery,"6872 E Sunrise Dr #130, Tucson, AZ 85750, USA",+1 520-722-7798,jewelry_store,catalina-foothills,https://maps.google.com/?q=Mark%20Sublette%20Medicine%20Man%20Gallery%206872%20E%20Sunrise%20Dr%20%23130%2C%20Tucson%2C%20AZ%2085750%2C%20USA,https://www.medicinemangallery.com/,2,shopify,eNom,0,has website,135,false,ChIJUTbyQuNu1oYRlMpPuKtErqo,4.9,514,
In Full Bloom Floral Studio,"4659 E Cll Barril, Tucson, AZ 85718, USA",+1 520-498-0505,florist,catalina-foothills,https://maps.google.com/?q=In%20Full%20Bloom%20Floral%20Studio%204659%20E%20Cll%20Barril%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://infullbloomweddings.com/,2,squarespace,Squarespace Domains LLC,0,has website,136,false,ChIJ__-vKvJt1oYRB-9TtEH3pcw,4.9,61,
Bart's Book Bin,"4729 E Sunrise Dr #163, Tucson, AZ 85718, USA",,book_store,catalina-foothills,https://maps.google.com/?q=Bart%27s%20Book%20Bin%204729%20E%20Sunrise%20Dr%20%23163%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://bartsbookbin.com/,2,,GoDaddy.com,0,has website,137,false,ChIJiWqqzOht1oYRlTSE7ScFm_o,,,
Hacienda,"5501 N Hacienda Del Sol Rd, Tucson, AZ 85718, USA",+1 520-526-9345,gift_shop,catalina-foothills,https://maps.google.com/?q=Hacienda%205501%20N%20Hacienda%20Del%20Sol%20Rd%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.haciendadelsol.com/,2,custom/unknown,GoDaddy.com,0,has website,138,false,ChIJgywgl4tz1oYRymJaAajnWi8,,,
L'Occitane en Provence,"2905 E Skyline Dr #156, Tucson, AZ 85718, USA",+1 520-299-1728,gift_shop,catalina-foothills,https://maps.google.com/?q=L%27Occitane%20en%20Provence%202905%20E%20Skyline%20Dr%20%23156%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.loccitane.com/en-us/store?id=04OCST100&y_source=1_MTM3MjE5OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2,,CSC Corporate Domains,0,has website,139,false,ChIJnbk6d_Ny1oYRtuzutYFtDs4,4.5,36,
Lush Cosmetics La Encantada,"2905 E Skyline Dr Suite 169, Tucson, AZ 85718, USA",+1 520-529-7270,gift_shop,catalina-foothills,https://maps.google.com/?q=Lush%20Cosmetics%20La%20Encantada%202905%20E%20Skyline%20Dr%20Suite%20169%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.lush.com/us/en_us/?y_source=1_ODM2OTIyMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2,custom/unknown,Network Solutions,0,has website,140,false,ChIJuQSzV_Jy1oYRjSqTvUvS8yY,4.8,315,
Crate & Barrel,"2905 E Skyline Dr, Tucson, AZ 85718, USA",+1 520-299-7100,gift_shop,catalina-foothills,https://maps.google.com/?q=Crate%20%26%20Barrel%202905%20E%20Skyline%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.crateandbarrel.com/stores/la-encantada/str555?utm_source=gmb&utm_medium=organic_search,2,custom/unknown,CSC Corporate Domains,0,has website,141,false,ChIJnbk6d_Ny1oYR8J4AQDbb30w,4.1,157,
Go! Calendars,"2905 E Skyline Dr, Tucson, AZ 85718, USA",+1 520-448-3547,gift_shop,catalina-foothills,https://maps.google.com/?q=Go%21%20Calendars%202905%20E%20Skyline%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.goretailgroup.com/,2,,GoDaddy.com,0,has website,142,false,ChIJDyRxq_Ny1oYRNc2EHAhZgHA,4.8,5,
Sunglass Hut,"2905 E Skyline Dr #136, Tucson, AZ 85718, USA",+1 520-577-1623,gift_shop,catalina-foothills,https://maps.google.com/?q=Sunglass%20Hut%202905%20E%20Skyline%20Dr%20%23136%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://stores.sunglasshut.com/us/az/tucson/2905-e-skyline-dr?cid=YEXT_4322&y_source=1_MTE0Mzk2Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2,custom/unknown,unregistered,0,has website,143,false,ChIJnbk6d_Ny1oYRopwUaUUVhNU,3.8,27,
Giving Machine: Light the World,"2905 E Skyline Dr, Tucson, AZ 85718, USA",,gift_shop,catalina-foothills,https://maps.google.com/?q=Giving%20Machine%3A%20Light%20the%20World%202905%20E%20Skyline%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.churchofjesuschrist.org/comeuntochrist/light-the-world/giving-machines,2,custom/unknown,Key-Systems GmbH,0,has website,144,false,ChIJHYg1JgBz1oYRa8wLbXE3IGM,5,2,
Philabaum Glass Gallery,"2840 E Skyline Dr #100, Tucson, AZ 85718, USA",+1 520-884-7404,gift_shop,catalina-foothills,https://maps.google.com/?q=Philabaum%20Glass%20Gallery%202840%20E%20Skyline%20Dr%20%23100%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.philabaumglass.com/,2,,Launchpad.com Inc.,0,has website,145,false,ChIJwafZ-OVw1oYRTS3oCXoJGbo,4.9,115,
Daiso - Japanese Household Goods,"6884 E Sunrise Dr Suite 150, Tucson, AZ 85750, USA",+1 928-662-5205,gift_shop,catalina-foothills,https://maps.google.com/?q=Daiso%20-%20Japanese%20Household%20Goods%206884%20E%20Sunrise%20Dr%20Suite%20150%2C%20Tucson%2C%20AZ%2085750%2C%20USA,https://daisoca.com/,2,shopify,Tucows Domains Inc.,0,has website,146,false,ChIJNawZzk9t1oYRaVdjd7WyiEg,4.3,127,
SuperGlass of Tucson,"7551 N Calle Sin Controversia, Tucson, AZ 85718, USA",+1 520-404-6522,car_repair,catalina-foothills,https://maps.google.com/?q=SuperGlass%20of%20Tucson%207551%20N%20Calle%20Sin%20Controversia%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.superglassbestrvglass.com/contact-us.html,2,custom/unknown,DropCatch.com 800 LLC,0,has website,148,false,ChIJq6rmkcRy1oYRlQSP-Y3lpR0,5,3,
Jack Furrier Tire and Auto Care,"6885 E Sunrise Dr, Tucson, AZ 85750, USA",+1 520-529-6070,car_repair,catalina-foothills,https://maps.google.com/?q=Jack%20Furrier%20Tire%20and%20Auto%20Care%206885%20E%20Sunrise%20Dr%2C%20Tucson%2C%20AZ%2085750%2C%20USA,http://jackfurriers.com/,2,custom/unknown,GoDaddy.com,0,has website,149,false,ChIJEykcKEhs1oYROXDn1bT3MzU,4.7,164,
Clear Strike Auto Glass,"6890 E Sunrise Dr #120-221, Tucson, AZ 85750, USA",+1 520-433-6566,car_repair,catalina-foothills,https://maps.google.com/?q=Clear%20Strike%20Auto%20Glass%206890%20E%20Sunrise%20Dr%20%23120-221%2C%20Tucson%2C%20AZ%2085750%2C%20USA,https://www.clearstrikeautoglass.com/,2,wix,Wix.com Ltd.,0,has website,150,false,ChIJV4ES6gxt1oYRSm3ncNmN_dI,4.3,18,
Sparkle Cleaners - Swan,"5639 N Swan Rd, Tucson, AZ 85718, USA",+1 520-386-0530,laundry,catalina-foothills,https://maps.google.com/?q=Sparkle%20Cleaners%20-%20Swan%205639%20N%20Swan%20Rd%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.sparklecleaners.com/,2,custom/unknown,Network Solutions,0,has website,151,false,ChIJVYy3SY5t1oYRZ8VAHip-UW0,4.8,303,
Shaffer Dry Cleaning & Laundry,"4777 E Sunrise Dr #101, Tucson, AZ 85718, USA",+1 520-523-4851,laundry,catalina-foothills,https://maps.google.com/?q=Shaffer%20Dry%20Cleaning%20%26%20Laundry%204777%20E%20Sunrise%20Dr%20%23101%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://shafferdrycleaning.com/,2,custom/unknown,Network Solutions,0,has website,152,false,ChIJ5eoV3pFt1oYR6SqJpJrP6zQ,4.7,119,
Ventana Dry Cleaners,"6875 E Sunrise Dr #111, Tucson, AZ 85750, USA",+1 520-299-2110,laundry,catalina-foothills,https://maps.google.com/?q=Ventana%20Dry%20Cleaners%206875%20E%20Sunrise%20Dr%20%23111%2C%20Tucson%2C%20AZ%2085750%2C%20USA,,1,,,0,no website,153,false,ChIJoUkMxTds1oYREIfrKPA4jK0,4.3,13,ventanadrycleaners.com; ventanadrycleanerstucson.com
Sparkle Cleaners - Sunrise,"6890 E Sunrise Dr #130, Tucson, AZ 85750, USA",+1 520-391-7993,laundry,catalina-foothills,https://maps.google.com/?q=Sparkle%20Cleaners%20-%20Sunrise%206890%20E%20Sunrise%20Dr%20%23130%2C%20Tucson%2C%20AZ%2085750%2C%20USA,https://www.sparklecleaners.com/,2,custom/unknown,Network Solutions,0,has website,154,false,ChIJL9-gxTds1oYRxZyqj3ijmeY,4.7,252,
Sew-What Tailor Shop,"5669 N Swan Rd, Tucson, AZ 85718, USA",+1 520-577-0080,tailor,catalina-foothills,https://maps.google.com/?q=Sew-What%20Tailor%20Shop%205669%20N%20Swan%20Rd%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,155,false,ChIJcwVfSo5t1oYRje5MtHMxLSU,4.6,9,sewwhattailorshop.com; sewwhattailorshoptucson.com
Apex Tailoring Studio,"2905 E Skyline Dr #172, Tucson, AZ 85718, USA",+1 520-639-8129,tailor,catalina-foothills,https://maps.google.com/?q=Apex%20Tailoring%20Studio%202905%20E%20Skyline%20Dr%20%23172%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.apextailoringstudio.com/,2,wordpress,Cloudflare,0,has website,156,false,ChIJOb9As_9u1oYR-1VPxC1ntoQ,4.8,186,
Woof Gang Bakery & Grooming Catalina Foothills,"4748 E Sunrise Dr, Tucson, AZ 85718, USA",+1 520-286-5153,pet_store,catalina-foothills,https://maps.google.com/?q=Woof%20Gang%20Bakery%20%26%20Grooming%20Catalina%20Foothills%204748%20E%20Sunrise%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://woofgangbakery.com/catalinafoothillsaz,2,wordpress,GoDaddy.com,0,has website,157,false,ChIJEccO9V1t1oYRrMCeHlO0h60,5,189,
